VMName;RAM;RAM_percentage;RAM_LastAvgUse_Gb_SD;CPUCount;CPU_percentage;CPU_LastAvgUse_MHz_SD;NETWORK_LastInboundAvgUse_Kbps_P95;NETWORK_LastInboundAvgUse_Kbps_SD;NETWORK_LastOutboundAvgUse_Kbps_P95;NETWORK_LastOutboundAvgUse_Kbps_SD
98694-GDS-SER-SQL (7b756740-e340-44c7-b580-7973a6a2b20d);8;100;1;4;60;1725;329;293;2761;973
98800_Diverquin_SAS_Win_2012_R2 (b4c207af-2afe-4d10-bb0e-bc948e5b4e26);16;84;2;6;69;3193;225;207;121;50
989417_WINDOWS_SERVER_2008_R2_DATACENTER_64Bits;24;71;0;4;5;178;244;116;4;2
99939_ATOS_lrja-db_CENTOS_6.5_x64 (16be1914-528f-46d0-b05f-08280804fb2c);32;100;1;24;0;15;63;25;1;1
99975_PRICEWATERHOUSECOOPERS_AG_LTDA_WIN_pruebashair;3;100;0;2;1;4;0;0;0;0
99977_PRICEWATERHOUSECOOPERS2_pruebashair;22;35;0;10;0;83;0;0;0;0
Comodín_183617 (3a7bb7ec-e5df-4aef-8e86-16ca347ddf97);4;100;0;4;1;116;3;4;1;57
DEV_NEW;8;17;0;2;5;23;296;7;61;1
DEV_NEW (53de3154-3eb9-4f7a-b075-5a95404ace9a);8;97;0;2;6;113;290;407;163;362
devbd (bfd115ca-7b7f-4640-a142-c58abe8b9efc);16;99;0;2;51;672;34;272;248;650
OS_9137_SUSE_12_SP3_ADMIN (cd633a96-d1b9-4d43-90bb-0c5e51f2fe0f);8;93;0;4;0;1;0;0;0;0
RDS2;24;80;4;8;12;688;191;376;126;255
SRVCW02 (31ab66a0-48c5-4104-bc8b-1bf86566e2be);8;65;0;2;1;6;0;0;0;0
SRVDBCW02 (ee6c2dbc-3359-4e65-a4e4-34f62f308dee);48;43;4;4;6;208;117;54;1;3
SRVDBCWTEST (ef8147d9-15f2-4211-9081-56ca7e68f371);8;19;0;2;1;42;0;0;0;0
SRVDCCW01 (8af4fe5a-104f-491c-b57b-f3a28f39937e);8;100;2;2;4;65;134;42;45;30
163195_PF_DEL_MT_cl_Bd (d2fb7531-fcbb-456a-a92e-f8857542dccf);6;100;0;2;26;525;185;62;161;236
1635404_WINDOWS_SERVER_2012_R2_STD_64Bits;8;100;1;4;8;364;1;33;2;1
164562_GX_co_Bd (a360b05c-3bed-4294-8953-7b23c19cfe44);8;100;0;4;3;176;13;21;44;32
164705_SE_cl_Mail (eac4f5c8-a0d5-44f6-a76b-f0a58c66ba5a);8;99;0;4;19;453;143;46;270;86
164709_FE_cl_App02 (1de00102-727a-4b4e-98d2-12f897fc30f3);8;100;0;8;22;523;119;15;93;12
164709_SE_cl_App02 (1de00102-727a-4b4e-98d2-12f897fc30f3);8;100;0;4;39;723;83;13;77;13
164711_SE_cl_Bd (ba823eff-2657-4cd3-8045-7b87d044bb68);24;100;0;4;92;1610;340;94;1059;3668
165326_SUSE_HANA_12_SP2 (5005b593-0a0f-42d4-8ffa-326d8fc01793);1024;97;106;12;20;1543;1169;381;4101;1553
165623_SUSE_LINUX_ENTERPRISE_SERVER_12_64 (66d783c9-1eef-4724-8546-05c3afa5aa15);32;89;1;4;55;821;172;663;102;802
165625_WINDOWS_SERVER_2012_R2_STANDARD_64 (b24545a6-0d7c-419d-858c-2b677712738a);48;55;4;4;9;169;1;119;1;3
167096_WINDOWS_SERVER_2012_R2_STANDARD_64Bits;8;100;0;2;9;167;7;18;12;20
168115_WINDOWS_SERVER_2012_R2_STANDARD_64Bits;32;100;7;8;8;402;630;205;535;204
168121_PortalWeb;8;100;0;2;4;97;0;38;0;22
168127_Facturacion (a344868d-9194-4b26-8bbd-15faf39ca5cb);4;100;0;2;16;139;10;3;1;1
168128_Externo;2;100;2;2;6;119;0;3;0;4
168130_Domain (4d924df4-285f-4c31-a46b-68ca9ffb123e);4;100;0;2;9;186;8;7;7;4
169943_S4HANA 1610_S4D_new;160;100;7;12;12;2268;284;543;774;2612
170066_SAP_ERP_Productivo (b96098ee-7523-4ef4-ba2e-c1495854057f);64;100;1;10;58;4385;15113;5851;7075;5403
170071_SAP_PI-PO_Dev (6c26f37f-afdf-43eb-905e-e95d94b037e7);32;98;10;2;3;269;0;0;0;0
170072_SAP-PI-PO-Productivo (6a8c72cd-a386-4be3-97cf-d9091dce8fd7);64;92;19;4;3;47;85;36;63;26
170177_SUSE_SEIDOR_TEDEAR_AG (862ceafe-5abf-4b49-8786-6df18f3ff3dd);64;100;0;16;3;410;32;11;88;176
170259_WINDOWS_SERVER_2012_R2_STANDARD_64Bits;56;48;4;8;10;3157;46;189;4;14
170262_PERSEO (1399d176-af89-4a7f-821e-7149e3cd8559);32;100;2;6;23;1109;219;577;515;534
170262_PERSEO_1411;32;38;5;6;4;299;2;1;5;2
170262_PERSEO_NEW_251018;8;65;0;6;2;84;0;0;1;0
170517_VARION (aab1143f-a9b4-4038-993e-da834b6da952);8;100;0;2;8;313;0;17;0;22
170522_DINAMICO1 (47eea8c0-302d-4583-a0b1-5233707e2a61);8;100;0;6;37;1496;96;28;27;20
170523_DINAMICO2;4;100;0;2;119;57;42;13;9;6
170523_DINAMICO2_14022019_restored;4;100;0;2;114;820;58;16;9;3
170548_PEDIDOS (97dc9da8-44d9-4676-9e63-b2f81280e074);4;100;0;4;6;240;0;2;3;56
170731_WINDOWS_SERVER_2012_R2_STD (075ff3b4-0d53-4a50-a433-3e0f29aed6f9);16;100;1;4;10;824;224;98;1656;708
170732_WINDOWS_SERVER_2012_R2_STANDARD_64_RESTORED;16;100;0;4;113;3487;1814;818;380;152
172159_WINDOWS_2012_R2_STD (f34ecde6-f062-41b0-8651-671b9818b2e3);24;100;0;6;28;1181;127;529;5382;2159
172430_WINDOWS_2012_R2_STD (ad659cb8-251f-47da-ada3-dcc1cac877ea);24;100;0;6;34;1548;13;15;315;114
172641_SRV-VRTL-DC3 (23b4e5e1-3ff6-43b3-849a-19cf9af0be54);4;100;0;4;1;4;0;0;0;0
172641_SVR-PRD-SQL_WIN_2008_R2_STD_x64 (a4cb56b3-a0b3-4f89-9bb8-983ae6a19312);32;100;0;20;74;7366;282;771;2181;1445
172641_SVR-PRD-SQL_WIN_2008_R2_STD_x64 (a4cb56b3-a0b3-4f89-9bb8-983ae6a19312);92;99;22;20;58;2078;57;16;1935;802
172641_SVR-PRD-USERS_WIN_2008_R2_STD_x64 (8325ec72-a5ee-4027-975c-57d18bb7e924);8;100;0;4;50;1612;2286;1219;634;279
172641_SVR-PRD-WEB_WIN_2008_R2_X64 (6caf8669-5b0d-4c1f-94cf-0974610fd389);14;100;0;6;13;728;333;179;1206;378
172641_SVR-VRTL-DC3_WINDOWS_SERVER_2012_R2_STANDARD_64Bits;12;62;0;8;2;107;65;19;123;219
172641_VRT-PRD-APL_WIN_2008_STD_x64 (acea5948-d897-413a-a6ae-6102cacdd353);6;100;0;6;16;648;90;18;107;30
172641_VRT-PRD-TFS (b157c371-a9bc-4f76-9e94-1bd18d81ce2f);4;100;0;4;4;183;46;29;18;33
172641_VRT-PRD-TFS (b157c371-a9bc-4f76-9e94-1bd18d81ce2f);6;100;0;4;19;476;233;77;50;38
172641_VRT-SQL-APP08 (0de6aeea-842c-4815-813d-02087e595c09);6;100;0;4;18;696;22;141;972;883
172641_VRT-SQL-SEVIN_WIN_100119;12;100;0;8;40;2326;18;3;0;0
172641_VRT-SQL-TFS_WIN_SRV_2012_x64 (2f571735-07b8-432f-b237-54c5ffaf3397);6;100;1;2;13;214;60;28;252;99
172641_VRT-TST-NOM08_WIN_2008_R2 (675627e3-216f-4c8f-9f1d-90bba4f9c926);2;100;0;2;10;256;1;1;0;0
172641_VRT-TST-SEVIN_WIN_2008_R2 (7bfe898a-9221-4df1-a29e-39ef6c29ffea);2;100;0;2;10;269;1;6;0;0
172641_WINDOWS_SERVER_2016_DATACENTER_64Bits_1;8;100;3;4;16;484;6;2;0;0
172641_WINDOWS_SERVER_2016_DATACENTER_64Bits_2;8;100;3;4;24;777;414;149;6;2
173719_SAP_ ERP_ QAS (5b587f64-3176-469f-887c-e0b4636280c8);24;99;1;10;28;4203;650;1043;344;415
174524_WINDOWS_SERVER_2012_R2_STD (2453eae9-9de5-4ec0-a844-e705b23ea2b3);8;87;0;4;1;13;0;0;0;0
178558_FE_cl_Bd02 (325ddc22-8a11-4569-a5cb-ed5c41e36b9c);24;100;0;8;4;287;365;105;28;9
178558_SE_cl_Bd02 (325ddc22-8a11-4569-a5cb-ed5c41e36b9c);24;100;0;4;8;586;204;87;21;5
178562_GDS-SER-SINCRO2 (5f52a186-95a9-4492-908e-744b6e378376);4;100;0;2;19;413;151;140;72;35
179317_TTMAD01_2_DOMAIN (4d49f67f-bccc-4c94-9a70-084181b29c4f);4;100;0;2;6;116;47;56;46;44
179785_WINDOWS_2012_R2_STD (eeb4b6f1-fbd6-4092-a5ad-6da98d97107f);2;92;0;1;42;409;10;4;27;11
181234_CLONE_WINDOWS_SERVER_2012_R2_STD (0546a380-1c77-4bc9-8708-a7d05dbed4cc);16;100;1;4;98;2230;115;45;191;76
181240_CLONE2_WINDOWS_SERVER_2008 (f232aa1f-a20b-4324-9ac3-2a80326b6f20);8;100;0;4;39;1340;1152;486;985;333
182325_TTMFS01 (3148ac94-d67c-4810-aedd-dd0ebfc2d1d2);4;100;0;2;21;508;574;263;139;505
182627_WINDOWS_SERVER_2012_R2_STANDARD_64Bits;8;100;0;4;5;197;10;42;8;4
182662_SUSE_LINUX_ENTERPRISE_SERVER_12_SP2_HANA_64Bit;1311;59;162;14;51;4481;192;166;459;1487
182662_SUSE_LINUX_ENTERPRISE_SERVER_12_SP2_HANA_64Bit_2510;500;48;10;14;2;38;0;0;1;1
183034_WINDOWS_2016 (bef4ead7-3682-4106-82d6-b09feef5e2d6);16;100;0;8;15;451;1;5;1;1
183619_NewMapServer (ab51280f-7591-46bd-9f57-b8cd3a5c51be);8;100;1;4;77;2764;32;13;121;72
183620_Eternum (fef7ca5f-4aa1-4e01-b090-ae7a5dcce1eb);8;100;0;4;4;209;0;5;1;46
184457_WINDOWS_2012_R2_STD (5edbb72d-1d40-4f6b-8807-dca89fc76498);30;100;2;8;6;416;121;42;139;45
184866_SUSE_LINUX_ENTERPRISE_SERVER_12_SP2_HANA_64Bit;64;98;2;12;6;631;953;512;346;154
185903_FENIX (e3cd6308-f3e3-4d9e-b682-aa246901af2c);4;95;0;4;3;93;212;27517;397;28703
185903_FENIX (e3cd6308-f3e3-4d9e-b682-aa246901af2c);16;99;1;8;3;95;771;173;1606;371
186956_SUSE_SAP_HANA_INTCOMEX (fd4a2aeb-eaf8-4f28-adb1-2e54e04f4c14);96;100;0;20;14;1755;105;211;52;105
187792_SUSE_SAP_HANA_210318;64;100;1;8;76;5760;21;11;81;48
187792_SUSE_SAP_HANA_REST_23052019;64;96;1;8;39;2444;21;5;68;19
189123_SUSE_SAP_ORIGINAL;64;100;1;8;3;106;18;4;18;6
191909_CMHAP01;32;21;2;6;0;33;0;5;0;132
36968_94274_LINUX_NEUTRONA (1162f852-2071-4e07-825c-9e560683c48b);8;23;0;2;0;4;0;0;0;0
406448_SRVIISCWTEST (c65a0b57-f60e-44be-9733-fc50adbac6e2);32;25;1;2;1;122;0;0;0;0
415655_CENTOS_7.6_64BITS;16;99;5;2;31;542;0;0;0;0
422997_WINDOWS_SERVER_2008_STANDARD_SP2_64BITS;4;100;0;4;1;23;0;0;0;0
428323_SUSE_LINUX_ENTERPRISE_11_SP4_64Bit;4;97;0;4;5;114;1;3;7;112
436411_WINDOWS_SERVER_2012_R2_STANDARD_64Bits;8;100;0;6;6;331;94;140;91;145
436413_WINDOWS_SERVER_2012_R2_STANDARD_64Bits;2;100;0;2;4;115;2;1;1;0
448135_CENTOS_SERVER_7.0_64Bits;8;98;2;8;0;73;0;21;0;2
448139_CENTOS_SERVER_7.0_64Bits_pruebaszerto;8;97;1;4;46;996;40;14;21;8
601431_WINDOWS_SERVER_2008_STANDARD_SP2_64BITS;8;68;1;6;0;7;0;0;0;0
601435_Comfa-eps64;4;100;0;2;57;1136;294;762;124;45
601437_Comfa-interfaz_12May;6;100;0;4;2;82;208;99;7;10
601441_Comfa-siesa;4;100;0;2;13;217;95;64;131;66
63980_LABORATORIOS_BIOGEN_CENTOS_7 (9724cafa-5a9d-4372-aad2-c47b4bae6fdb);2;94;0;2;1;11;0;0;1;2
739136_REDHAT_ENTERPRISE_LINUX_7.0_64Bits;256;100;36;24;13;1909;170;123;645;520
739146_REDHAT_ENTERPRISE_LINUX_7.0_64Bits;48;81;9;16;2;309;4;1;0;0
739152_REDHAT_ENTERPRISE_LINUX_7.0_64Bits;32;80;7;12;4;368;45;175;20;56
739156_REDHAT_ENTERPRISE_LINUX_7.0_64Bits;506;85;72;22;6;1000;16;59;40;197
739169_REDHAT_ENTERPRISE_LINUX_7.0_64Bits;256;70;31;16;11;1124;5;14;15;425
770618_SUSE_LINUX_BORRAR;64;6;0;8;0;0;0;0;0;0
782419_FE_co_App (73ce5569-d259-43d0-917a-2f6589212aff);8;100;0;4;101;2921;183;61;187;70
818534_CENTOS_SERVER_7.0_64Bits;16;29;0;4;1;21;0;0;0;0
823943_MI-APP-APIMAN_New;8;98;1;2;2;159;0;138;7;370
826426_WINDOWS_SERVER_2012_R2_STANDARD_64Bits;16;44;2;8;4;295;3;11;2;2
827819_WINDOWS_SERVER_2012_R2_STANDARD_64Bits;8;100;1;2;119;1427;9;20;12;20
82794_UNICOLMAYOR_PORTAL_WEB_2511;80;35;1;10;2;140;3743;985;1027;394
828233_REDHAT_ENTERPRISE_LINUX_7.0_64Bits;506;43;94;22;8;1865;5;1091;14;146
832619_WINDOWS_SERVER_2016_STANDARD_64Bit (d6d136d1-b62c-4648-9edf-90285347d691);18;96;2;8;4;116;20;84;54;77
832927_WINDOWS_SERVER_2012_R2_STANDARD_64Bits;14;65;1;4;5;109;12;4;11;3
832935_WINDOWS_SERVER_2012_R2_STANDARD_64Bits;12;100;2;6;9;382;136;358;482;381
838120_SUSE_LINUX_ENTERPRISE_SERVER_12_64Bit;48;99;5;24;7;1757;0;0;0;2
838647_WINDOWS_SERVER_2008_STANDARD_SP2_64BITS;6;100;0;4;2;38;1;10;0;0
854586_WINDOWS_SERVER_2012_R2_STANDARD_64Bits;8;100;1;4;12;417;10933;3573;383;7275
854586_WINDOWS_SERVER_2012_R2_STD_64Bits;8;100;1;4;18;559;114;36;132;42
854588_WEB1_SQL_PRO_SIAC;12;100;0;4;5;106;2;0;2;0
854592_JNJISRVSPCORRESP;10;100;0;2;52;681;3;3;3;66
854598_JNJIMUNICIPIOS;4;100;0;2;7;73;0;0;0;7
860593_LogRhythm_PM (e87dda67-ee73-424e-9415-1ab7f28a95bd);50;100;5;8;32;1414;375;722;666;404
862189_WINDOWS_SERVER_2012 (afb0a188-dd40-4f55-a874-d4d98acf0b71);30;100;8;8;6;520;338;879682;83;1268741
863791_CLONE_WINDOWS_SERVER_2012_R2_STD_rest;16;100;2;8;18;3277;158;51;4236;1362
863792_WINDOWS_SERVER_2012 (c42f3ea6-cbed-496d-a19d-464081db5630);16;100;0;8;5;263;21;83;269;245
866895_WINDOWS_SERVER_2012_R2_STANDARD_64Bits;16;100;4;4;18;666;3287;3285;239;9553
866910_WINDOWS_SERVER_2012_R2_DATACENTER_64Bits;64;100;3;12;26;1828;76;47;1070;2165
879391_CENTOS_SERVER_6.10_64Bits;16;61;2;4;1;28;0;0;1;1
879494_SUSE_LINUX_ENTERPRISE_SERVER_11_SP4_64Bit;128;98;20;32;7;6603;3;186;51;164
883893_WINDOWS_SERVER_2012_R2_STANDARD_64Bits;128;100;8;16;35;2780;181;9140;69;659
886307_WINDOWS_SERVER_2016_DATACENTER_64Bits;6;100;0;4;1;174;0;0;0;0
892310_Centos_7.5;2;79;0;4;0;0;0;0;0;0
892310_CENTOS7.6 (717fb2d4-d34d-4647-98e3-8f54cbffbe23);2;84;0;4;0;0;0;0;0;0
892310_MASTER_LTCL_SAS_CENTOS_7.6_3 (bc56bcaa-2e98-4781-8f35-a0bd0447cc97);2;61;0;4;13;0;0;0;0;0
892310_MASTER_LTCL_SAS_CENTOS_7.6_3 (bc56bcaa-2e98-4781-8f35-a0bd0447cc97);6;90;0;6;6;155;0;0;0;0
892310_PAGINA_WEB_GLX (c612e54e-d895-40ce-b698-4d8ab34225e7);6;96;0;2;19;95;0;1;0;0
893903_IFX02_WIN_SERVER_2012_R2 (7d58a3df-dbd4-495d-a43f-9dcff0a54ef6);6;100;0;2;13;137;10;44;14;5
894118_TM502200021 (82f32e02-3c34-4158-a4db-9a1d177267a6);32;100;0;24;12;2704;35;16;396;185
894124_TM501200037 (7e7e02bf-2e36-422e-b399-d22d40e4991a);12;100;0;12;5;77;6;3;1;0
894128_TM508200011 (eb6c17e4-ca3f-4ca3-bde3-e419fe7c77ad);12;100;1;8;4;203;26;11;51;67
894136_TM502200195;32;100;0;8;42;3155;0;0;0;0
894171_TM502200068 (b8a68f45-7365-44fd-a258-6a2f182a22f0);12;100;0;12;5;491;34;13;104;575
894175_TM502200110_2012;16;100;0;8;28;1502;924;3523;486;480
894301_MADR_BD_01 (147b1b08-e5d2-4058-82ab-32613958be29);96;95;8;12;16;1619;7;12;190;448
909496_WINDOWS_SERVER_2012_R2_DATACENTER_64Bits;8;100;0;4;4;175;0;1;0;0
91381_Portal_Web_Uniagraria_NEW (ae2cf32d-d1b7-44e9-a2e0-f88a0742e0a5);6;97;0;2;47;287;4;1;132;39
91381_WINDOWS_HELPDESK (8b7f7ec9-45e8-4408-a9d1-a0fe088808d0);4;100;0;2;3;155;2;219;1;9
914792_WINDOWS_SERVER_2012_R2_STANDARD_64Bits;160;100;16;12;30;3218;6;37;3;1
923892_L-POSTFIX02 (6390092b-1901-471a-a73a-a0a6b10f336d);4;53;0;2;1;7;0;1;0;0
923892_L-POSTFIX02 (6390092b-1901-471a-a73a-a0a6b10f336d);4;95;1;4;12;466;22;8;35;20
930993_CC_BD;128;27;8;4;11;325;1;24;1;39
931013_SIGM_TRUE_PERMIT_02;125;17;3;8;1;202;1;46;1;1
94985_WIN_2008_R2_ENT_BOOKFACTORY_1706;8;100;0;4;1;108;0;2;0;0
95454_UNIVERSITARIA_VIRTUAL_WIN_2012_PROD (5c773cd0-b988-4f54-9023-d6c2b104049a);12;98;0;4;29;698;6;17;99;38
96215_ICONOCIMIENTO_01_02_2017 (e5c82d83-59b3-4c63-93cf-bdd600f9dc32);12;98;3;8;1;100;8;33;2;3
96470_MASTER_LCTL_CENTOS (3705789c-8298-4071-af6a-acea94f25122);12;99;0;4;33;975;1;1;29;11
96522_Academusoft;64;99;0;10;2;1;88;3;56;1
96523_UNICOLMAYOR_APP3_PRUEBAS (423c2c43-7135-4e1d-8fb1-ffe66f787652);8;39;0;4;1;49;0;0;1;1
96524_UNIVERSIDAD-COLEGIO-MAYOR_ISODOC2 (99910050-59a1-44ed-a3a8-c2641597a8ec);8;100;0;4;34;1010;724;260;823;343
974797_SIGM_TRUE_PERMIT_03;128;22;9;12;0;30;1;1;1;1
981108_SUSE_LINUX_ENTERPRISE_SERVER_12_SP3_64Bits;64;71;18;8;13;700;11;63;12;10
982292_WINDOWS_SERVER_2016_DATACENTER_64Bits;16;100;4;4;33;975;4;16;7;6
98680_GDS-SER-ETL (82c60733-c690-4cb4-bb14-321f9d9a4b80);1;98;0;1;1;408;1;5;5;5
98681_GDS-SER-FW1 (33aa7a75-9c7b-4478-9b02-ebfaf5b17924);2;93;0;1;5;40;6;57;1;1
98689_GDS-SER-WEB (e0ded6c6-433a-4f4d-8ca4-f66400e57ab4);2;100;0;1;17;267;1;8;0;1
98690_GDS-SER-WEBAPP_ORIG (b125b165-417c-464c-aa95-9d3886bfa700);4;99;0;2;8;155;908;315;1288;455
98691_GDS-SER-FW2 (9a477bd1-b77a-4657-96cb-7c9f0015d59d);2;41;0;2;10;139;1035;380;1049;387
98694-GDS-SER-SQL (d98ce51c-9315-4f31-a858-50e61680f460);8;89;2;4;39;1334;410;293;1237;501
98694-GDS-SER-SQL_12092018 (3713f310-a158-422f-8e6a-0a9596b6d8a9);8;100;1;2;22;500;499;136;95912;26072
98694-GDS-SER-SQL_rest_26042019;8;100;0;4;22;592;366;118;4814;1632
98794_DIVERQUIN_SAS_WIN_2012_R2_STD (f5352cbb-0214-434a-8a29-78b63e24dea2);64;100;0;8;23;1298;422;177;541;2582
98798_Diverquin_SAS_Win_2012_R2 (1b7094d0-1497-4fe8-89d3-0c03fd136113);4;100;0;2;5;164;7;2;5;2
989408_WINDOWS_SERVER_2016_DATACENTER_64Bits;32;68;1;8;1;412;0;44;0;6
989412_WINDOWS_SERVER_2008_R2_DATACENTER_64Bits;32;66;1;4;15;546;714;298;13;5
989421_WINDOWS_SERVER_2012_R2_DATACENTER_64Bits;64;100;17;8;11;691;1122;447;68;20
99077_WINDOWS_SERVER_2008 (6d3f7e1a-c398-444c-be03-78588adeeb2a);6;100;0;8;1;58;3;1;6;8
99777_EMPRESA_Y_SERVICIOS_SA_CENTOS_6.4_x (7fc55152-2691-4c6c-887e-37ec01677215);4;97;0;2;4;108;7;4;36;16
a10_test (e739e730-96b2-4658-9b88-12a245fc7a53);16;90;2;4;0;11;0;0;0;0
a2bd (d3467cec-ffae-433d-bc40-0e56c52583dd);10;98;0;4;46;1434;433;230;560;781
A2BD_CLONE;2;93;0;2;0;353;0;8;0;248
a2bd_CLONE2;2;94;0;2;0;3;0;0;0;0
a2bd_CLONE2 (37d3f001-6ef9-4f8d-9a28-3a5ca44ef7dd);2;94;0;2;6;144;0;0;0;0
a2bd_CLONE2 (37d3f001-6ef9-4f8d-9a28-3a5ca44ef7dd);4;85;1;2;10;27;0;0;2;1
ASPECT_LAB_H1 (8503bddf-f781-4c08-8c35-4b23575a408c);32;100;0;8;7;435;1412;489;1364;470
ASPECT_LAB_H2 (4b0cbae7-588f-4e23-a21e-8c5b17a5197d);32;100;0;8;7;512;1431;491;1386;472
ASPECT_LAB_H5 (c6580cbe-bc69-4bdc-b64e-8830aa3cb01b);32;99;0;8;92;5376;393;129;408;146
ASPECT_LAB_H5_NEW;32;99;8;8;2;207;417;133;325;106
ASPECT_LAB_H6_CLONE;32;17;1;8;1;36;35;11;116;37
CENTOS_SERVER_7.4_64Bits (a58a0a79-fb60-493c-b4aa-838541f1084e);16;72;2;8;0;102;0;24;0;0
DTS (Silex) SID136520 (53c6c479-c614-4be5-85c5-64f5582e57b6);4;100;0;2;100;451;0;7;0;1
EXPRESS_Centos_7.3 (fb56cb55-cd03-4dfb-8ef3-8067ae374414);8;24;0;4;0;2;0;0;0;0
MySQL-Espress (b9ea2a31-c571-422b-b286-3608ef07f19e);8;43;0;4;2;10;0;0;1;1
new_TTMSAP01;12;100;0;4;5;187;34;19;425;612
new_TTMSAP01;18;100;3;4;15;447;39;109;3195;1017
OS_9144_SUSE_12_SP3_NODO4;8;18;0;4;0;53;0;0;0;0
SRVDCCW01_new;8;100;1;2;5;192;74;22;45;14
SRVIISCW01_new;32;100;5;4;26;1246;82;22;25;12
SRVNAVCW01 (35687964-23cb-4e8a-a9e2-c8e06db01759)_0408;8;90;1;2;3;50;45;16;0;0
SRVNAVCWTEST_NEW;8;100;1;2;23;333;101;178;80;34
SRVTSCW02 (5a04507f-3dd0-40e1-be95-7cb4230b2e1d);96;100;12;6;96;4340;2355;816;408;255
SRVTSCW02 (5a04507f-3dd0-40e1-be95-7cb4230b2e1d)_0804;96;38;4;6;26;681;56;18;33;5
SRVTSCWTEST (480d5b9e-8a47-4131-b85d-12f81bcf875e);32;100;9;4;39;1069;124;65;90;306
TEST_SOCIEDAD_Mineria (a0e39aab-7b33-47d0-aa18-be219b5e8601);3;60;0;1;6;47;0;0;0;0
Test_sql_tc_wbp (701c7fb4-d971-415c-84b2-411c63e84fd2);4;21;0;4;1;0;0;0;0;0
USMIANAPQWEB1_NEW;24;100;0;10;4;213;23;14;47;17
WINDOWS_SERVER_2016_DATACENTER_64Bits_CAME_TEMP1;4;100;0;4;0;2;0;0;0;0
WINDOWS_SERVER_2016_DATACENTER_64Bits_CAME_TEMP3;4;100;0;4;0;1;0;0;0;0
Zonda-141212- (8aa22fb9-dc70-467f-990c-3dec44de40b0);15;106;0;4;41;947;312;165;638;1264
SRVNAVCW01 (35687964-23cb-4e8a-a9e2-c8e06db01759);8;100;1;2;4;159;120;54;2;5
SRVNAVCWTEST (94d69383-19c7-4f8d-915b-fc0be2a94998);8;93;1;1;2;88;0;0;0;0
SRVTSCW02 (5a04507f-3dd0-40e1-be95-7cb4230b2e1d);32;100;0;2;98;1564;1343;503;117;47
SRVTSERP01_new;16;100;1;4;6;344;57;19;13;4
SRVTSERP02_new;16;100;1;4;3;303;56;20;6;2
SRVTSERP05_new;16;100;1;4;26;1164;93;38;51;18
SRVTSERP05_new (47260274-1522-43b6-a09d-a5d41e0691b0);16;100;0;4;31;927;109;24;52;15
SRVTSERP06_new (55c0f01c-00a6-421b-b52e-14e4010fadca);16;100;1;4;13;676;65;10;23;9
SRVZABBIX (3d852a0a-8fc4-47de-88c1-2ff96face470);4;98;1;1;4;23;118;50;11;4
TEST-DESARROLLO-1-2 (3fa811cf-05d2-4888-ae28-3fda0e3e1720);4;17;0;4;0;4;0;0;0;0
TOM-141211- (e0ade3d8-1efa-4741-ada2-3bddd20b4004);4;99;0;4;75;1116;401;127;112;25
UcatolicaClonada;2;44;0;2;0;44;0;0;0;0
